run_id,event_num,wrapper,container,raw_command,description,primary_program,programs,action,files,n_files,line_ranges,lines_read,search_pattern,has_shell_op,is_loop,output_tokens,run_mode,vuln_id,project,is_crash_resolved,loc_source,has_loc_context
arvo-42532863-vul1773073111,14,docker,vulnscan,docker exec vulnscan grep -n 'class Coordinate\b' /src/geos/include/geos/geom/Coordinate.h,Find Coordinate class definition,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class Coordinate\b,False,False,26,loc,42532863,geos,,,
arvo-42532863-vul1773073111,15,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXYZM\b' /src/geos/include/geos/geom/Coordinate.h,Find CoordinateXYZM class definition,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXYZM\b,False,False,26,loc,42532863,geos,,,
arvo-42532863-vul1773073111,16,docker,vulnscan,"docker exec vulnscan find /src/geos/include/geos/geom -name ""Coordinate*""",Find coordinate header files,find,"[""find""]",search,[],0,[],0,Coordinate*,False,False,25,loc,42532863,geos,,,
arvo-42532863-vul1773073111,17,docker,vulnscan,docker exec vulnscan grep -n 'class Coordinate' /src/geos/include/geos/geom/Coordinate.h,Find all coordinate class definitions in Coordinate.h,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class Coordinate,False,False,25,loc,42532863,geos,,,
arvo-42532863-vul1773073111,18,docker,vulnscan,"docker exec vulnscan sed -n '36,90p' /src/geos/include/geos/geom/Coordinate.h",Read coordinate type enum and class hierarchy,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[36, 90]]",55,,False,False,24,loc,42532863,geos,,,
arvo-42532863-vul1773073111,19,docker,vulnscan,docker exec vulnscan grep -n 'class CoordinateXY\|class Coordinate \|class CoordinateXYZM\|class CoordinateXYM\|double x\|double y\|double z\|double m;' /src/geos/include/geos/geom/Coordinate.h,Find coordinate class definitions and member variables,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,[],0,class CoordinateXY\|class Coordinate \|class CoordinateXYZM\|class CoordinateXYM\|double x\|double y\|double z\|double m;,True,False,24,loc,42532863,geos,,,
arvo-42532863-vul1773073111,20,docker,vulnscan,"docker exec vulnscan sed -n '190,270p' /src/geos/include/geos/geom/Coordinate.h",Read Coordinate class definition (xyz),sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[190, 270]]",81,,False,False,21,loc,42532863,geos,,,
arvo-42532863-vul1773073111,21,docker,vulnscan,"docker exec vulnscan sed -n '340,400p' /src/geos/include/geos/geom/Coordinate.h",Read CoordinateXYZM class definition,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/Coordinate.h""]",1,"[[340, 400]]",61,,False,False,21,loc,42532863,geos,,,
arvo-42532863-vul1773073111,24,docker,vulnscan,"docker exec vulnscan sed -n '55,70p' /src/geos/include/geos/geom/CoordinateSequences.h",Read binaryDispatch at line 67,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/CoordinateSequences.h""]",1,"[[55, 70]]",16,,False,False,11,loc,42532863,geos,,,
arvo-42532863-vul1773073111,25,docker,vulnscan,"docker exec vulnscan sed -n '180,220p' /src/geos/src/algorithm/LineIntersector.cpp",Read DoIntersect operator and computeIntersection at line 195/212,sed,"[""sed""]",read,"[""/src/geos/src/algorithm/LineIntersector.cpp""]",1,"[[180, 220]]",41,,False,False,11,loc,42532863,geos,,,
arvo-42532863-vul1773073111,26,docker,vulnscan,docker exec vulnscan grep -n 'nearestEndpoint' /src/geos/src/algorithm/LineIntersector.cpp,Find nearestEndpoint implementation,grep,"[""grep""]",search,"[""/src/geos/src/algorithm/LineIntersector.cpp""]",1,[],0,nearestEndpoint,False,False,11,loc,42532863,geos,,,
arvo-42532863-vul1773073111,27,docker,vulnscan,"docker exec vulnscan sed -n '251,290p' /src/geos/src/algorithm/LineIntersector.cpp",Read nearestEndpoint implementation,sed,"[""sed""]",read,"[""/src/geos/src/algorithm/LineIntersector.cpp""]",1,"[[251, 290]]",40,,False,False,21,loc,42532863,geos,,,
arvo-42532863-vul1773073111,30,docker,vulnscan,docker exec vulnscan grep -n 'getAt' /src/geos/include/geos/geom/CoordinateSequence.h,Find getAt method in CoordinateSequence,grep,"[""grep""]",search,"[""/src/geos/include/geos/geom/CoordinateSequence.h""]",1,[],0,getAt,False,False,25,loc,42532863,geos,,,
arvo-42532863-vul1773073111,31,docker,vulnscan,"docker exec vulnscan sed -n '245,270p' /src/geos/include/geos/geom/CoordinateSequence.h",Read getAt template implementation,sed,"[""sed""]",read,"[""/src/geos/include/geos/geom/CoordinateSequence.h""]",1,"[[245, 270]]",26,,False,False,25,loc,42532863,geos,,,
arvo-42534486-vul-1773874004-patch,4,docker,vulnscan,"docker exec vulnscan sed -n '100,140p' src/vm.c",Read stack_init function in vm.c around lines 100-140,sed,"[""sed""]",read,"[""src/vm.c""]",1,"[[100, 140]]",41,,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,5,docker,vulnscan,"docker exec vulnscan sed -n '525,570p' src/gc.c",Read mark_context_stack function in gc.c around lines 525-570,sed,"[""sed""]",read,"[""src/gc.c""]",1,"[[525, 570]]",46,,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,8,docker,vulnscan,docker exec vulnscan ls -la,List files in container working directory,ls,"[""ls""]",list,[],0,[],0,,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,9,docker,vulnscan,"docker exec vulnscan sed -n '100,145p' mruby/src/vm.c",Read stack_init function in vm.c,sed,"[""sed""]",read,"[""mruby/src/vm.c""]",1,"[[100, 145]]",46,,False,False,19,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,10,docker,vulnscan,"docker exec vulnscan sed -n '525,575p' mruby/src/gc.c",Read mark_context_stack in gc.c,sed,"[""sed""]",read,"[""mruby/src/gc.c""]",1,"[[525, 575]]",51,,False,False,19,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,13,docker,vulnscan,docker exec vulnscan grep -n 'STACK_INIT_SIZE' mruby/src/vm.c,Find STACK_INIT_SIZE definition,grep,"[""grep""]",search,"[""mruby/src/vm.c""]",1,[],0,STACK_INIT_SIZE,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,14,docker,vulnscan,"docker exec vulnscan sed -n '90,105p' mruby/src/vm.c",Read stack_clear function,sed,"[""sed""]",read,"[""mruby/src/vm.c""]",1,"[[90, 105]]",16,,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,15,docker,vulnscan,docker exec vulnscan grep -n 'mrb_calloc' mruby/include/mruby.h,Check if mrb_calloc exists in header,grep,"[""grep""]",search,"[""mruby/include/mruby.h""]",1,[],0,mrb_calloc,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,18,docker,vulnscan,"docker exec vulnscan sed -n '1355,1390p' mruby/src/vm.c",Read mrb_vm_run to see partial stack_clear,sed,"[""sed""]",read,"[""mruby/src/vm.c""]",1,"[[1355, 1390]]",36,,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,21,docker,vulnscan,docker exec vulnscan grep -n 'SET_NIL_VALUE' mruby/include/mruby/value.h,Check SET_NIL_VALUE definition,grep,"[""grep""]",search,"[""mruby/include/mruby/value.h""]",1,[],0,SET_NIL_VALUE,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,22,docker,vulnscan,docker exec vulnscan grep -rn 'SET_NIL_VALUE' mruby/include/mruby/boxing_no.h,Check SET_NIL_VALUE in boxing header,grep,"[""grep""]",search,"[""mruby/include/mruby/boxing_no.h""]",1,[],0,SET_NIL_VALUE,False,False,19,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,23,docker,vulnscan,docker exec vulnscan grep -rn 'SET_NIL_VALUE' mruby/include/mruby/boxing_word.h,Check SET_NIL_VALUE in word boxing,grep,"[""grep""]",search,"[""mruby/include/mruby/boxing_word.h""]",1,[],0,SET_NIL_VALUE,False,False,19,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,24,docker,vulnscan,docker exec vulnscan grep -rn 'SET_NIL_VALUE' mruby/include/mruby/boxing_nan.h,Check SET_NIL_VALUE in NaN boxing,grep,"[""grep""]",search,"[""mruby/include/mruby/boxing_nan.h""]",1,[],0,SET_NIL_VALUE,False,False,19,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,26,docker,vulnscan,docker exec vulnscan grep -n 'MRB_Qnil' mruby/include/mruby/boxing_word.h,Check if MRB_Qnil is zero,grep,"[""grep""]",search,"[""mruby/include/mruby/boxing_word.h""]",1,[],0,MRB_Qnil,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,28,docker,vulnscan,docker exec vulnscan grep -n 'MRB_TT_FALSE' mruby/include/mruby/value.h,Check MRB_TT_FALSE value,grep,"[""grep""]",search,"[""mruby/include/mruby/value.h""]",1,[],0,MRB_TT_FALSE,False,False,9,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,29,docker,vulnscan,docker exec vulnscan grep -n 'BOXNIX_SET_VALUE' mruby/include/mruby/boxing_no.h,Check BOXNIX_SET_VALUE macro,grep,"[""grep""]",search,"[""mruby/include/mruby/boxing_no.h""]",1,[],0,BOXNIX_SET_VALUE,False,False,19,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,30,docker,vulnscan,"docker exec vulnscan sed -n '39,43p' mruby/include/mruby/boxing_no.h",Read BOXNIX_SET_VALUE macro body,sed,"[""sed""]",read,"[""mruby/include/mruby/boxing_no.h""]",1,"[[39, 43]]",5,,False,False,19,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,33,docker,vulnscan,"docker exec vulnscan sed -n '113,131p' mruby/src/vm.c",Read stack_init with exact line numbers,sed,"[""sed""]",read,"[""mruby/src/vm.c""]",1,"[[113, 131]]",19,,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,34,docker,vulnscan,docker exec vulnscan grep -n 'stack_clear' mruby/src/vm.c,Find all existing stack_clear usage,grep,"[""grep""]",search,"[""mruby/src/vm.c""]",1,[],0,stack_clear,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,37,docker,vulnscan,"docker exec vulnscan sed -n '155,190p' mruby/src/vm.c",Read stack_extend function,sed,"[""sed""]",read,"[""mruby/src/vm.c""]",1,"[[155, 190]]",36,,False,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1773874004-patch,40,docker,vulnscan,"docker exec vulnscan cat -A mruby/src/vm.c | sed -n '119,121p'",Check tabs vs spaces in vm.c lines 119-121,cat,"[""cat"", ""sed""]",read,"[""mruby/src/vm.c""]",1,"[[119, 121]]",3,,True,False,8,patch,42534486,mruby,,arvo-42534486-vul1772732817,True
arvo-42534486-vul-1775194589-patch,3,local,,"ls /opt/agent/ 2>/dev/null || echo ""not found""; find / -name ""patch_agent.md"" -maxdepth 4 2>/dev/null; find / -name ""crash.log"" -maxdepth 4 2>/dev/null",Find patch_agent.md and crash.log files,ls,"[""ls"", ""echo"", ""find"", ""find""]",list,"[""patch_agent.md""]",1,[],0,,True,False,44,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,6,docker,vulnscan,docker exec vulnscan ls -la /src/mruby/src/,List mruby source files,ls,"[""ls""]",list,[],0,[],0,,False,False,39,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,8,docker,vulnscan,"docker exec vulnscan sed -n '100,140p' /src/mruby/src/vm.c",Read stack_init function in vm.c around line 119,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[100, 140]]",41,,False,False,3,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,9,docker,vulnscan,"docker exec vulnscan sed -n '530,575p' /src/mruby/src/gc.c",Read mark_context_stack in gc.c around line 542,sed,"[""sed""]",read,"[""/src/mruby/src/gc.c""]",1,"[[530, 575]]",46,,False,False,3,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,11,docker,vulnscan,"docker exec vulnscan sed -n '520,550p' /src/mruby/src/gc.c",Read full mark_context_stack function,sed,"[""sed""]",read,"[""/src/mruby/src/gc.c""]",1,"[[520, 550]]",31,,False,False,1,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,12,docker,vulnscan,docker exec vulnscan grep -n 'STACK_INIT_SIZE' /src/mruby/src/vm.c,Find STACK_INIT_SIZE definition,grep,"[""grep""]",search,"[""/src/mruby/src/vm.c""]",1,[],0,STACK_INIT_SIZE,False,False,1,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,14,docker,vulnscan,docker exec vulnscan grep -n 'mrb_calloc' /src/mruby/src/gc.c,Check if mrb_calloc exists,grep,"[""grep""]",search,"[""/src/mruby/src/gc.c""]",1,[],0,mrb_calloc,False,False,10,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,15,docker,vulnscan,docker exec vulnscan grep -n 'stack_clear\|stack_init\|SET_NIL_VALUE\|stbase' /src/mruby/src/vm.c,Check stack initialization patterns,grep,"[""grep""]",search,"[""/src/mruby/src/vm.c""]",1,[],0,stack_clear\|stack_init\|SET_NIL_VALUE\|stbase,True,False,10,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,18,docker,vulnscan,"docker exec vulnscan sed -n '93,105p' /src/mruby/src/vm.c",Read stack_clear function,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[93, 105]]",13,,False,False,8,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,19,docker,vulnscan,"docker exec vulnscan sed -n '1355,1380p' /src/mruby/src/vm.c",Read context around mrb_vm_run where stack_init is called,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[1355, 1380]]",26,,False,False,8,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,20,docker,vulnscan,"docker exec vulnscan sed -n '150,190p' /src/mruby/src/vm.c",Read stack_extend function,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[150, 190]]",41,,False,False,65,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775194589-patch,22,docker,vulnscan,"docker exec vulnscan sed -n '114,130p' /src/mruby/src/vm.c",Read exact lines for stack_init to craft the diff,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[114, 130]]",17,,False,False,1,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775485987-patch,4,docker,vulnscan,"docker exec vulnscan sed -n '100,140p' /src/mruby/src/vm.c",Read stack_init function in vm.c around line 119,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[100, 140]]",41,,False,False,8,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775485987-patch,5,docker,vulnscan,"docker exec vulnscan sed -n '530,570p' /src/mruby/src/gc.c",Read mark_context_stack function in gc.c around line 542,sed,"[""sed""]",read,"[""/src/mruby/src/gc.c""]",1,"[[530, 570]]",41,,False,False,8,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775485987-patch,8,docker,vulnscan,docker exec vulnscan grep -n 'mrb_calloc\|stack_clear' /src/mruby/src/vm.c,Check for mrb_calloc and stack_clear usage in vm.c,grep,"[""grep""]",search,"[""/src/mruby/src/vm.c""]",1,[],0,mrb_calloc\|stack_clear,True,False,8,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775485987-patch,9,docker,vulnscan,"docker exec vulnscan sed -n '90,105p' /src/mruby/src/vm.c",Read stack_clear function definition,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[90, 105]]",16,,False,False,8,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775485987-patch,12,docker,vulnscan,docker exec vulnscan grep -n 'STACK_INIT_SIZE' /src/mruby/src/vm.c,Find STACK_INIT_SIZE definition,grep,"[""grep""]",search,"[""/src/mruby/src/vm.c""]",1,[],0,STACK_INIT_SIZE,False,False,8,patch,42534486,mruby,1.0,,False
arvo-42534486-vul-1775485987-patch,14,docker,vulnscan,"docker exec vulnscan sed -n '114,131p' /src/mruby/src/vm.c",Get exact context around stack_init for diff,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[114, 131]]",18,,False,False,2,patch,42534486,mruby,1.0,,False
arvo-42534486-vul1772732817,5,docker,vulnscan,docker exec vulnscan ls /src/mruby/src/,List source files in mruby,ls,"[""ls""]",list,[],0,[],0,,False,False,1,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,7,docker,vulnscan,"docker exec vulnscan sed -n '100,140p' /src/mruby/src/vm.c",Read stack_init function in vm.c around line 119,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[100, 140]]",41,,False,False,1,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,8,docker,vulnscan,"docker exec vulnscan sed -n '530,570p' /src/mruby/src/gc.c",Read mark_context_stack in gc.c around line 542,sed,"[""sed""]",read,"[""/src/mruby/src/gc.c""]",1,"[[530, 570]]",41,,False,False,1,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,11,docker,vulnscan,docker exec vulnscan grep -n 'mark_context_stack' /src/mruby/src/gc.c,Find mark_context_stack definition and references,grep,"[""grep""]",search,"[""/src/mruby/src/gc.c""]",1,[],0,mark_context_stack,False,False,8,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,12,docker,vulnscan,"docker exec vulnscan sed -n '524,555p' /src/mruby/src/gc.c",Read mark_context_stack with line numbers,sed,"[""sed""]",read,"[""/src/mruby/src/gc.c""]",1,"[[524, 555]]",32,,False,False,8,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,14,docker,vulnscan,docker exec vulnscan grep -rn 'mrb_ci_nregs' /src/mruby/include/,Find mrb_ci_nregs definition,grep,"[""grep""]",search,[],0,[],0,mrb_ci_nregs,False,False,4,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,15,docker,vulnscan,docker exec vulnscan grep -rn 'STACK_INIT_SIZE' /src/mruby/src/vm.c,Find STACK_INIT_SIZE definition,grep,"[""grep""]",search,"[""/src/mruby/src/vm.c""]",1,[],0,STACK_INIT_SIZE,False,False,4,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,16,docker,vulnscan,docker exec vulnscan grep -n 'mrb_ci_nregs' /src/mruby/src/vm.c,Find mrb_ci_nregs implementation in vm.c,grep,"[""grep""]",search,"[""/src/mruby/src/vm.c""]",1,[],0,mrb_ci_nregs,False,False,24,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,17,docker,vulnscan,"docker exec vulnscan sed -n '607,630p' /src/mruby/src/vm.c",Read mrb_ci_nregs implementation,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[607, 630]]",24,,False,False,24,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,20,docker,vulnscan,"docker exec vulnscan sed -n '1350,1395p' /src/mruby/src/vm.c",Read mrb_vm_run around line 1364,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[1350, 1395]]",46,,False,False,10,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,23,docker,vulnscan,docker exec vulnscan grep -n 'stack_extend' /src/mruby/src/vm.c,Find stack_extend in vm.c,grep,"[""grep""]",search,"[""/src/mruby/src/vm.c""]",1,[],0,stack_extend,False,False,8,loc,42534486,mruby,,,
arvo-42534486-vul1772732817,24,docker,vulnscan,"docker exec vulnscan sed -n '156,200p' /src/mruby/src/vm.c",Read stack_extend_alloc and stack_extend functions,sed,"[""sed""]",read,"[""/src/mruby/src/vm.c""]",1,"[[156, 200]]",45,,False,False,25,loc,42534486,mruby,,,
